text,label
Still in the area of the restaurant. Ill try to come back soon,personal
"Aight that'll work, thanks",personal
"I have 2 sleeping bags, 1 blanket and paper and phone details. Anything else?",personal
So what do you guys do.,personal
Also that chat was awesome but don't make it regular unless you can see her in person,personal
That's significant but dont worry.,personal
That's cause your old. I live to be high.,personal
"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",personal
On the way to office da..,personal
In which place do you want da.,personal
This pain couldn't have come at a worse time.,personal
Should I be stalking u?,personal
Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,personal
Ok lor.,personal
Apps class varaya elaya.,personal
That day you asked about anand number. Why:-),personal
Am surfing online store. For offers do you want to buy any thing.,personal
Long beach lor. Expected... U having dinner now?,personal
At home by the way,personal
We are both fine. Thanks,personal
What happen to her tell the truth,personal
Do you like Italian food?,personal
Which is weird because I know I had it at one point,personal
Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!,personal
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,personal
"Alright, see you in a bit",personal
Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.,personal
I will take care of financial problem.i will help:),personal
Tell dear what happen to you. Why you talking to me like an alian,personal
"Hi this is yijue, can i meet u at 11 tmr?",personal
Its posible dnt live in &lt;#&gt; century cm frwd n thnk different,personal
But i dint slept in afternoon.,personal
That seems unnecessarily affectionate,personal
Yar else i'll thk of all sorts of funny things.,personal
Thats cool. How was your day?,personal
R we going with the &lt;#&gt; bus?,personal
"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",personal
No..he joined today itself.,personal
Okay same with me. Well thanks for the clarification,personal
I'll talk to the others and probably just come early tomorrow then,personal
"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",personal
Hi. I'm sorry i missed your call. Can you pls call back.,personal
Ok then no need to tell me anything i am going to sleep good night,personal
Ok try to do week end course in coimbatore.,personal
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),personal
If you r @ home then come down within 5 min,personal
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",personal
"That day say cut ur hair at paragon, is it called hair sense? Do noe how much is a hair cut?",personal
"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",personal
Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,personal
Dunno lei he neva say...,personal
Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,personal
I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,personal
"Hi, Mobile no. &lt;#&gt; has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",personal
"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt; charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",personal
"If i let you do this, i want you in the house by 8am.",personal
"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn",personal
I will reach before ten morning,personal
Your pussy is perfect!,personal
No message..no responce..what happend?,personal
Also where's the piece,personal
"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",personal
Boo. How's things? I'm back at home and a little bored already :-(,personal
First has she gained more than &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,personal
PICK UR FONE UP NOW U DUMB?,personal
"Thanks da thangam, i feel very very happy dear. I also miss you da.",personal
"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff.",personal
I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,personal
"Babe, I'm back ... Come back to me ...",personal
Well you told others you'd marry them...,personal
Neshanth..tel me who r u?,personal
YO YO YO BYATCH WHASSUP?,personal
Oh... Kay... On sat right?,personal
Hi! This is Roger from CL. How are you?,personal
Oh oh... Wasted... Den muz chiong on sat n sun liao...,personal
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,personal
Please give it 2 or i will pick it up on Tuesday evening about 8 if that is ok.,personal
I'm meeting Darren...,personal
"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",personal
"Solve d Case : A Man Was Found Murdered On &lt;DECIMAL&gt; . &lt;#&gt; AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",personal
Dear where you will be when i reach there,personal
Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),personal
Ok... Thanx... Gd nite 2 too...,personal
"Come to me right now, Ahmad",personal
Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,personal
O was not into fps then.,personal
Huh means computational science... Y they like dat one push here n there...,personal
"Could you not read me, my Love ? I answered you",personal
Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...,personal
"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",personal
Oic... Then better quickly go bathe n settle down...,personal
Err... Cud do. I'm going to at 8pm. I haven't got a way to contact him until then.,personal
A bloo bloo bloo I'll miss the first bowl,personal
Lmao but its so fun...,personal
Oh k k:)but he is not a big hitter.anyway good,personal
Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,personal
Do you think i can move &lt;#&gt; in a week,personal
She.s find. I sent you an offline message to know how anjola's now.,personal
How was txting and driving,personal
That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,personal
Really dun bluff me leh... U sleep early too. Nite...,personal
"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt; lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for &lt;#&gt; yrs. Can give &lt;#&gt; crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than &lt;#&gt; social projects. Every citizen can get monthly &lt;#&gt; /- for &lt;#&gt; yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.""",personal
Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,personal
Oh ya ya. I remember da. .,personal
Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,personal
I not busy juz dun wan 2 go so early.. Hee..,personal
Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,personal
"Great. I'm in church now, will holla when i get out",personal
Back in brum! Thanks for putting us up and keeping us all and happy. See you soon,personal
I donno if they are scorable,personal
&lt;#&gt; great loxahatchee xmas tree burning update: you can totally see stars here,personal
"Yes but i dont care! I need you bad, princess!",personal
"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",personal
Tmr then brin lar... Aiya later i come n c lar... Mayb neva set properly got da help sheet wif ...,personal
Do u knw dis no. &lt;#&gt; ?,personal
Then she dun believe wat?,personal
K..give back my thanks.,personal
I know complain num only..bettr directly go to bsnl offc nd apply for it..,personal
Okay. I've seen it. So i should pick it on friday?,personal
How much she payed. Suganya.,personal
Left dessert. U wan me 2 go suntec look 4 u?,personal
"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",personal
Onum ela pa. Normal than.,personal
K.k..how is your sister kids?,personal
"Cool, I'll text you when I'm on the way",personal
Nope. Meanwhile she talk say make i greet you.,personal
i cant talk to you now.i will call when i can.dont keep calling.,personal
Anything lar...,personal
"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",personal
"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",personal
They will pick up and drop in car.so no problem..,personal
S.i think he is waste for rr..,personal
He is world famamus....,personal
Is there coming friday is leave for pongal?do you get any news from your work place.,personal
Lol well don't do it without me. We could have a big sale together.,personal
* Am on my way,personal
Eat at old airport road... But now 630 oredi... Got a lot of pple...,personal
"sry can't talk on phone, with parents",personal
Ok lor wat time finish?,personal
"Princess, i like to make love &lt;#&gt; times per night. Hope thats not a problem!",personal
Mm i am on the way to railway,personal
"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",personal
Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,personal
K.:)do it at evening da:)urgent:),personal
Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,personal
Mm have some kanji dont eat anything heavy ok,personal
Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,personal
Lol that's different. I don't go trying to find every real life photo you ever took.,personal
I dont thnk its a wrong calling between us,personal
K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,personal
Aiyah e rain like quite big leh. If drizzling i can at least run home.,personal
I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,personal
Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,personal
"Greetings me, ! Consider yourself excused.",personal
No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,personal
they released another Italian one today and it has a cosign option,personal
"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",personal
HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto &lt;#&gt; .Call Ms.Suman &lt;#&gt; for Telephonic interview -via Indyarocks.com,personal
Dai what this da.. Can i send my resume to this id.,personal
"I know where the &lt;#&gt; is, I'll be there around 5",personal
Yup i've finished c there...,personal
Remember to ask alex about his pizza,personal
No da..today also i forgot..,personal
"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",personal
Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,personal
"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",personal
Congrats kano..whr s the treat maga?,personal
Who u talking about?,personal
Yup...,personal
"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",personal
Yunny i'm walking in citylink now faster come down... Me very hungry...,personal
Er yep sure. Props?,personal
"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",personal
Ok ill send you with in &lt;DECIMAL&gt; ok.,personal
Bognor it is! Should be splendid at this time of year.,personal
Yes.i'm in office da:),personal
Ok. I only ask abt e movie. U wan ktv oso?,personal
Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,personal
Dunno lei... I might b eatin wif my frens... If wan to eat then i wait 4 lar,personal
Do u noe how 2 send files between 2 computers?,personal
"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",personal
jay says he'll put in &lt;#&gt;,personal
Can you just come in for a sec? There's somebody here I want you to see,personal
So the sun is anti sleep medicine.,personal
What's happening with you. Have you gotten a job and have you begun registration for permanent residency,personal
Yup ok...,personal
Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,personal
Ok enjoy . R u there in home.,personal
"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",personal
You do what all you like,personal
That's y we haf to combine n c how lor...,personal
The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,personal
Hmmm:)how many players selected?,personal
"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",personal
I dont. Can you send it to me. Plus how's mode.,personal
Aiyo please got time meh.,personal
Package all your programs well,personal
"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",personal
So are you guys asking that i get that slippers again or its gone with last year,personal
Company is very good.environment is terrific and food is really nice:),personal
Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,personal
Yup but not studying surfing lor. I'm in e lazy mode today.,personal
Please sen :)my kind advice :-)please come here and try:-),personal
I'm done. C there.,personal
"Oh fine, I'll be by tonight",personal
give me some time to walk there.,personal
I'll reach in ard 20 mins ok...,personal
Fuck babe ... What happened to you ? How come you never came back?,personal
"Some friends want me to drive em someplace, probably take a while",personal
I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,personal
Are you still getting the goods.,personal
And maybe some pressies,personal
"Yeah I am, so I'll leave maybe 7ish?",personal
I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,personal
You in your room? I need a few,personal
I dont want to hear anything,personal
Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,personal
Ultimately tor motive tui achieve korli.,personal
From 5 to 2 only my work timing.,personal
and dont worry well have finished by march ish!,personal
"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",personal
Now thats going to ruin your thesis!,personal
In sch but neva mind u eat 1st lor..,personal
Hey whats up? U sleeping all morning?,personal
Erm. I thought the contract ran out the4th of october.,personal
I dunno until when... Lets go learn pilates...,personal
Yup i'm elaborating on the safety aspects and some other issues..,personal
"Goodmorning, today i am late for 1hr.",personal
Hi happy birthday. Hi hi hi hi hi hi hi,personal
I will be outside office take all from there,personal
If you don't respond imma assume you're still asleep and imma start calling n shit,personal
"Aight, see you in a bit",personal
My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),personal
Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,personal
Still work going on:)it is very small house.,personal
"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",personal
Tmr timin still da same wat cos i got lesson until 6...,personal
"Thats the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",personal
No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,personal
"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",personal
Okie... Thanx...,personal
"Gosh that , what a pain. Spose I better come then.",personal
"As usual..iam fine, happy &amp; doing well..:)",personal
Okie,personal
So when you gonna get rimac access,personal
Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,personal
You call times job today ok umma and ask them to speed up,personal
HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,personal
R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,personal
:-) yeah! Lol. Luckily i didn't have a starring role like you!,personal
Hello madam how are you ?,personal
"Awesome, text me when you're restocked",personal
Yes. It's all innocent fun. O:-),personal
Thanks for sending this mental ability question..,personal
"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",personal
2marrow only. Wed at &lt;#&gt; to 2 aha.,personal
I went to ur hon lab but no one is there.,personal
Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,personal
How come?,personal
Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,personal
Ok lor...,personal
I'm coming home 4 dinner.,personal
S da..al r above &lt;#&gt;,personal
Unni thank you dear for the recharge..Rakhesh,personal
I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,personal
Haha... They cant what... At the most tmr forfeit... haha so how?,personal
"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",personal
No way I'm going back there!,personal
I WILL CAL YOU SIR. In meeting,personal
"That's what I love to hear :V see you sundayish, then",personal
"Sorry da thangam, very very sorry i am held up with prasad.",personal
Tiwary to rcb.battle between bang and kochi.,personal
Thank god they are in bed!,personal
No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,personal
Am in gobi arts college,personal
Why she wants to talk to me,personal
Pandy joined 4w technologies today.he got job..,personal
"They can try! They can get lost, in fact. Tee hee",personal
My friends use to call the same.,personal
"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",personal
"It,,s a taxt massage....tie-pos argh ok! Lool!",personal
"Hi, can i please get a &lt;#&gt; dollar loan from you. I.ll pay you back by mid february. Pls.",personal
"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",personal
Do you like shaking your booty on the dance floor?,personal
"Text me when you get off, don't call, my phones having problems",personal
No need for the drug anymore.,personal
Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,personal
Its sarcasm.. .nt scarcasim,personal
Great! I have to run now so ttyl!,personal
Feel like trying kadeem again? :V,personal
Dai &lt;#&gt; naal eruku.,personal
Not yet chikku..wat abt u?,personal
Want to finally have lunch today?,personal
Do you know when dad will be back?,personal
He remains a bro amongst bros,personal
R u meeting da ge at nite tmr?,personal
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",personal
Why de. You looking good only:-)..,personal
Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,personal
"That's cool, I'll come by like &lt;#&gt; ish",personal
Super msg da:)nalla timing.,personal
"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",personal
I am 6 ft. We will be a good combination!,personal
I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,personal
* Am on a train back from northampton so i'm afraid not!,personal
Where in abj are you serving. Are you staying with dad or alone.,personal
Was playng 9 doors game and gt racing on phone lol,personal
I'm on da bus going home...,personal
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,personal
I'm okay. Chasing the dream. What's good. What are you doing next.,personal
Yupz... I've oredi booked slots 4 my weekends liao...,personal
There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,personal
Yes I know the cheesy songs from frosty the snowman :),personal
"Ya ok, vikky vl c witin &lt;#&gt; mins and il reply u..",personal
Hey tmr meet at bugis 930 ?,personal
All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,personal
Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,personal
And whenever you and i see we can still hook up too.,personal
Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,personal
Can you use foreign stamps for whatever you send them off for?,personal
Oh baby of the house. How come you dont have any new pictures on facebook,personal
"Feb &lt;#&gt; is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",personal
"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",personal
"Omw back to tampa from west palm, you hear what happened?",personal
Yup no more already... Thanx 4 printing n handing it up.,personal
What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,personal
S now only i took tablets . Reaction morning only.,personal
"Nah, I'm a perpetual DD",personal
Sorry de i went to shop.,personal
Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,personal
Nope i'm not drivin... I neva develop da photos lei...,personal
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,personal
Cool. I am &lt;#&gt; inches long. hope you like them big!,personal
"House-Maid is the murderer, coz the man was murdered on &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",personal
Okie.. Thanx..,personal
Go where n buy? Juz buy when we get there lar.,personal
I'm working technical support :)voice process.,personal
It's justbeen overa week since we broke up and already our brains are going to mush!,personal
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",personal
Nope... C then...,personal
No. But we'll do medical missions to nigeria,personal
No i am not having not any movies in my laptop,personal
I havent lei.. Next mon can?,personal
Mm feeling sleepy. today itself i shall get that dear,personal
How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,personal
Do noe if ben is going?,personal
Can you do a mag meeting this avo at some point?,personal
I meant middle left or right?,personal
Really? I crashed out cuddled on my sofa.,personal
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg Kanagu,personal
"I sent you the prices and do you mean the &lt;#&gt; g,",personal
Nothing. Can...,personal
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,personal
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,personal
"Tick, tick, tick ... Babe",personal
R going 4 today's meeting?,personal
K da:)how many page you want?,personal
Ya had just now.onion roast.,personal
Send his number and give reply tomorrow morning for why you said that to him like that ok,personal
You said not now. No problem. When you can. Let me know.,personal
Ok but tell me half an hr b4 u come i need 2 prepare.,personal
Play w computer? Aiyah i tok 2 u lor?,personal
Sat right? Okay thanks...,personal
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",personal
Ok Chinese food on its way. When I get fat you're paying for my lipo.,personal
We r outside already.,personal
Have a good trip. Watch out for . Remember when you get back we must decide about easter.,personal
Yo we are watching a movie on netflix,personal
What time. Im out until prob 3 or so,personal
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",personal
ARR birthday today:) i wish him to get more oscar.,personal
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",personal
and picking them up from various points,personal
Wow v v impressed. Have funs shopping!,personal
I am on the way to ur home,personal
No problem. Talk to you later,personal
Then ur sis how?,personal
Still in customer place,personal
"Dude u knw also telugu..thts gud..k, gud nyt..",personal
We confirm eating at esplanade?,personal
Send me your id and password,personal
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,personal
Well I might not come then...,personal
Long after I quit. I get on only like 5 minutes a day as it is.,personal
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,personal
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,personal
"Just arrived, see you in a couple days &lt;3",personal
"K, wat s tht incident?",personal
Yeah get the unlimited,personal
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,personal
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",personal
got wat to buy tell us then no need to come in again.,personal
When you are big..| God will bring success.,personal
"we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,personal
Well there's still a bit left if you guys want to tonight,personal
Not from this campus. Are you in the library?,personal
"The affidavit says &lt;#&gt; E Twiggs St, division g, courtroom &lt;#&gt; , &lt;TIME&gt; AM. I'll double check and text you again tomorrow",personal
How will I creep on you now? ;_;,personal
If I get there before you after your ten billion calls and texts so help me god,personal
I've told him that i've returned it. That should i re order it.,personal
"House-Maid is the murderer, coz the man was murdered on &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",personal
Depends on where u going lor.,personal
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,personal
Lil fever:) now fine:),personal
I think it's all still in my car,personal
Can a not?,personal
Yes princess! I want to catch you with my big strong hands...,personal
Oh yeah I forgot. U can only take 2 out shopping at once.,personal
Mm so you asked me not to call radio,personal
Thinkin about someone is all good. No drugs for that,personal
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",personal
"Alright if you're sure, let me know when you're leaving",personal
Some are lasting as much as 2 hours. You might get lucky.,personal
Genius what's up. How your brother. Pls send his number to my skype.,personal
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,personal
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,personal
Oh god..taken the teeth?is it paining,personal
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,personal
No need to buy lunch for me.. I eat maggi mee..,personal
"Oh right, ok. I'll make sure that i do loads of work during the day! got a really nasty cough today and is dry n shot so that should really help it!",personal
Thanx 4 sending me home...,personal
Its normally hot mail. Com you see!,personal
U sick still can go shopping?,personal
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",personal
Nice.nice.how is it working?,personal
1's reach home call me.,personal
Were trying to find a Chinese food place around here,personal
"Easy mate, * guess the quick drink was bit ambitious.",personal
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,personal
Ok thanx...,personal
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",personal
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,personal
Will be out of class in a few hours. Sorry,personal
Wat time u finish ur lect today?,personal
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,personal
Are you going to wipro interview today?,personal
how tall are you princess?,personal
I doubt you could handle 5 times per night in any case...,personal
Haha... Hope can hear the receipt sound... Gd luck!,personal
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,personal
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",personal
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,personal
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,personal
I want to be there so i can kiss you and feel you next to me,personal
I am not at all happy with what you saying or doing,personal
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?",personal
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,personal
Smith waste da.i wanna gayle.,personal
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",personal
